SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
31R036,P.S. 036 J. C. DRUMGOOLE,6/05/2023,93.12
31R038,P.S. 038 GEORGE CROMWELL,6/05/2023,92.20
31R039,P.S. 39 FRANCIS J. MURPHY JR.,6/05/2023,91.11
31R041,THE STEPHANIE A. VIERNO SCHOOL,6/05/2023,95.87
31R042,P.S. 042 ELTINGVILLE,6/05/2023,92.89
31R044,P.S. 044 THOMAS C. BROWN,6/05/2023,83.85
31R045,P.S. 045 JOHN TYLER,6/05/2023,91.43
31R046,P.S. 046 ALBERT V. MANISCALCO,6/05/2023,84.73
31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,6/05/2023,96.14
31R048,P.S. 048 WILLIAM G. WILCOX,6/05/2023,94.95
31R049,I.S. 49 BERTA A. DREYFUS,6/05/2023,86.17
31R050,P.S. 050 FRANK HANKINSON,6/05/2023,93.74
31R051,I.S. 051 EDWIN MARKHAM,6/05/2023,84.33
31R052,P.S. 052 JOHN C. THOMPSON,6/05/2023,93.79
31R053,THE BARBARA ESSELBORN SCHOOL,6/05/2023,94.86
31R054,P.S. 054 CHARLES W. LENG,6/05/2023,90.62
31R055,P.S. 055 HENRY M. BOEHM,6/05/2023,92.45
31R056,P.S. 56 THE LOUIS DESARIO SCHOOL,6/05/2023,92.53
31R057,P.S. 057 HUBERT H. HUMPHREY,6/05/2023,91.58
31R058,SPACE SHUTTLE COLUMBIA SCHOOL,6/05/2023,93.58
31R059,THE HARBOR VIEW SCHOOL,6/05/2023,88.73
31R060,P.S. 060 ALICE AUSTEN,6/05/2023,90.61
31R061,I.S. 061 WILLIAM A MORRIS,6/05/2023,85.97
31R062,THE KATHLEEN GRIMM SCHOOL FOR LEADERSHIP AND SUSTA,6/05/2023,93.31
31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,6/05/2023,90.00
31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,6/05/2023,83.44
31R065,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,6/05/2023,91.31
31R066,THE RICHMOND PRE K CENTER,6/05/2023,82.44
31R068,PORT RICHMOND SCHOOL FOR VISIONARY LEARNING,6/05/2023,90.57
31R069,P.S. 069 DANIEL D. TOMPKINS,6/05/2023,92.11
31R072,I.S. 072 ROCCO LAURIE,6/05/2023,88.38
31R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,6/05/2023,84.16
31R075,I.S. 075 FRANK D. PAULO,6/05/2023,92.88
31R078,P.S. 78,6/05/2023,89.62
31R080,THE MICHAEL J. PETRIDES SCHOOL,6/05/2023,86.57
31R084,THE WAVERLY ACADEMY OF EMPOWERED LEARNERS,6/05/2023,89.13
31R085,THE YOUNG WOMENS LEADERSHIP SCHOOL OF STATEN ISLA,6/05/2023,87.50
31R440,NEW DORP HIGH SCHOOL,6/05/2023,77.13
31R445,PORT RICHMOND HIGH SCHOOL,6/05/2023,69.89
31R450,CURTIS HIGH SCHOOL,6/05/2023,71.67
31R455,TOTTENVILLE HIGH SCHOOL,6/05/2023,81.81
31R460,SUSAN E. WAGNER HIGH SCHOOL,6/05/2023,82.96
31R470,CONCORD HIGH SCHOOL,6/05/2023,50.90
31R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,6/05/2023,63.49
31R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,6/05/2023,87.60
31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,6/05/2023,91.00
32K045,P.S. I.S. 045 HORACE E. GREENE,6/05/2023,89.80
32K075,P.S. 075 MAYDA CORTIELLA,6/05/2023,81.19
32K086,P.S. 086 THE IRVINGTON,6/05/2023,92.45
32K106,P.S. 106 EDWARD EVERETT HALE,6/05/2023,85.83
32K116,P.S. 116 ELIZABETH L FARRELL,6/05/2023,92.68
32K123,P.S. 123 SUYDAM,6/05/2023,90.89
32K145,P.S. 145 ANDREW JACKSON,6/05/2023,93.67
32K151,P.S. 151 LYNDON B. JOHNSON,6/05/2023,93.70
32K162,J.H.S. 162 THE WILLOUGHBY,6/05/2023,92.02
32K168,THE BROOKLYN SCHOOL FOR MATH AND RESEARCH,6/05/2023,76.03
32K274,P.S. 274 KOSCIUSKO,6/05/2023,88.06
32K291,J.H.S. 291 ROLAND HAYES,6/05/2023,90.28
32K299,P.S. 299 THOMAS WARREN FIELD,6/05/2023,89.20
32K347,I.S. 347 SCHOOL OF HUMANITIES,6/05/2023,90.40
32K349,"I.S. 349 MATH, SCIENCE   TECH.",6/05/2023,93.72
32K376,P.S. 376,6/05/2023,92.41
32K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,6/05/2023,90.14
32K383,J.H.S. 383 PHILIPPA SCHUYLER,6/05/2023,91.68
32K384,P.S.  I.S. 384 FRANCES E. CARTER,6/05/2023,92.04
32K403,ACADEMY FOR EXCELLENCE IN LEADERSHIP,6/05/2023,80.28
32K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE   BUSHWICK,6/05/2023,78.40
32K549,THE BROOKLYN SCHOOL FOR SOCIAL JUSTICE,6/05/2023,54.31
32K552,THE ACADEMY OF URBAN PLANNING AND ENGINEERING,6/05/2023,75.87
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,6/05/2023,91.70
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLEN,6/05/2023,68.35
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,6/05/2023,94.21
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,6/05/2023,57.95
75K004,P.S. K004,6/05/2023,81.49
75K036,P.S. 36,6/05/2023,82.26
75K053,P.S. K053,6/05/2023,87.77
75K077,P.S. K077,6/05/2023,89.49
75K140,P.S. K140,6/05/2023,85.31
75K141,P.S. K141,6/05/2023,86.42
75K231,P.S. K231,6/05/2023,88.96
75K368,P.S. 368,6/05/2023,73.77
75K369,P.S. K369   COY L. COX SCHOOL,6/05/2023,83.79
75K370,P.S. 370,6/05/2023,90.23
75K371,P.S. 371   LILLIAN L. RASHKIS,6/05/2023,61.06
75K372,P.S. 372  THE CHILDREN S SCHOOL,6/05/2023,92.74
75K373,P.S. 373   BROOKLYN TRANSITION CENTER,6/05/2023,84.65
75K396,SID MILLER ACADEMY,6/05/2023,80.04
75K721,P.S. K721   BROOKLYN OCCUPATIONAL TRAINING CENTER,6/05/2023,81.43
75K753,P.S. K753   SCHOOL FOR CAREER DEVELOPMENT,6/05/2023,74.57
75K771,P.S. K771,6/05/2023,84.91
75K811,P.S. K811 CONNIE LEKAS SCHOOL,6/05/2023,81.60
75M035,P.S. 035,6/05/2023,68.61
75M079,P.S. M079   HORAN SCHOOL,6/05/2023,75.43
75M094,P.S. M094,6/05/2023,84.68
75M138,P.S. 138,6/05/2023,83.00
75M169,P.S. M169   ROBERT F. KENNEDY,6/05/2023,86.58
75M226,P.S. M226,6/05/2023,85.97
75M721,P.S. M721   MANHATTAN OCCUPATIONAL TRAINING CENTER,6/05/2023,74.86
75M751,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,6/05/2023,81.99
75M811,P.S. M811   MICKEY MANTLE SCHOOL,6/05/2023,86.12
75Q004,P.S. Q004,6/05/2023,86.80
75Q009,P.S. 009,6/05/2023,84.96
75Q023,P.S. Q023   QUEENS CHILDREN CENTER,6/05/2023,79.35
75Q075,ROBERT E. PEARY SCHOOL,6/05/2023,87.01
75Q177,P.S. Q177,6/05/2023,88.30
75Q224,P.S. Q224,6/05/2023,90.67
75Q233,P.S. Q233,6/05/2023,88.45
75Q255,P.S. Q255,6/05/2023,89.23
75Q256,P.S. Q256,6/05/2023,75.18
75Q277,THE RIVERVIEW SCHOOL,6/05/2023,85.21
75Q721,JOHN F. KENNEDY JR. SCHOOL,6/05/2023,81.37
75Q752,QUEENS TRANSITION CENTER,6/05/2023,74.40
75Q811,P.S. Q811,6/05/2023,87.33
75Q993,P.S. Q993,6/05/2023,85.46
75R025,SOUTH RICHMOND HIGH SCHOOL I.S. P.S. 25,6/05/2023,74.04
75R037,THE DAVID MARQUIS SCHOOL OF THE ARTS,6/05/2023,88.66
75R373,P.S. R373,6/05/2023,87.74
75R721,THE RICHARD H. HUNGERFORD SCHOOL,6/05/2023,89.45
75X010,P.S. X010,6/05/2023,84.10
75X012,P.S. X012 LEWIS AND CLARK SCHOOL,6/05/2023,80.34
75X017,P.S. X017,6/05/2023,85.12
75X168,P.S. 168,6/05/2023,82.49
75X176,P.S. X176,6/05/2023,88.79
75X186,P186X WALTER J. DAMROSCH SCHOOL,6/05/2023,81.94
75X188,P.S. X188,6/05/2023,83.91
75X352,THE VIDA BOGART SCHOOL FOR ALL CHILDREN,6/05/2023,85.96
75X469,THE BRONX SCHOOL FOR CONTINUOUS LEARNERS,6/05/2023,81.00
75X596,P.S. X596,6/05/2023,89.61
75X721,P.S. X721   STEPHEN MCSWEENEY SCHOOL,6/05/2023,82.63
75X723,P.S. 723,6/05/2023,83.04
75X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,6/05/2023,58.04
75X811,P.S. X811,6/05/2023,80.34
